scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
aapl_real,0,TWAP,18,-2.7570388227783957,-471.02739814272843,-468.42002314272844,118.72134067743725,2.607375,30.914485639301564,0.9941714737273067,14.241371533791444,325.61374574355773,325.71,325.15068657036613,5214.75,30.57249999999931,600
aapl_real,0,TWAP,19,22.205937902794354,3235.0851937674347,3237.3286850174345,104.0663816258987,2.2434912499999995,0.0,0.9999999999999998,19.671073498609765,325.40599349479686,324.685,324.76714166343737,4486.982499999999,0.0,630
aapl_real,0,TWAP,20,1.8618710405115722,185.23757409929468,186.76668409929468,59.70586966821831,1.5291100000000002,0.0,1.0,8.637250602384052,325.38057038868993,325.32,325.0997735671821,3058.2200000000003,0.0,660
aapl_real,0,TWAP,21,29.80240956257093,3252.0702675838047,3253.6868675838045,93.95977543336029,1.6166,114.72739993213371,0.9621581005025498,17.108978264724957,325.7003522416343,324.73,325.14406396929877,3233.2,127.16249999999962,690
aapl_real,0,TWAP,22,6.923732092608969,745.6990147798361,747.3525072798361,64.49184863837411,1.6534925,0.0,1.0,10.11657714930723,325.9054921067921,325.68,325.57612051267824,3306.985,0.0,720
aapl_real,0,TWAP,23,0.3696085870915105,36.86686936331089,38.39915561331089,32.65863826632156,1.5322862500000003,0.0,1.0,11.841477454026515,325.4920300202927,325.48,325.1070552338231,3064.5725,0.0,750
aapl_real,0,TWAP,24,-55.52044071911268,-17732.207139745762,-17727.329148495763,712.7578221155886,4.87799125,0.0,1.0,6.355775787424823,325.5524273321784,327.37,325.34564493491627,9755.9825,0.0,780
aapl_real,0,TWAP,25,-3.3746204401359643,-1447.185011530256,-1441.450111530256,540.353702808482,5.7349,169.12883585819617,0.8688663180030421,16.271335211260556,324.7190809039924,324.86,324.19157792029154,11469.8,1731.0800000000017,810
aapl_real,0,TWAP,26,32.79594353809396,9169.218177148281,9173.037127148282,258.419766005662,3.81895,652.4336997351159,0.8854163194982807,21.172084779434787,325.22006886413976,324.105,324.5329649194402,7637.9,988.4374999999977,840
aapl_real,0,TWAP,27,33.935383608057435,5528.964389401849,5531.473571901849,143.33446460232878,2.5091825,0.0,1.0,20.768825470036763,325.76174616421923,324.66,325.08657952094705,5018.365,0.0,870
aapl_real,0,TWAP,28,-31.76030342214274,-3131.3372980251584,-3129.8282630251583,67.82887562536374,1.5090350000000001,0.0,1.0,1.2849873246764347,325.63747028795717,326.675,325.5956316619916,3018.07,0.0,900
aapl_real,0,TWAP,29,12.34217578296219,2055.9327533851024,2058.4320783851026,162.6978051468752,2.4993250000000002,75.16936200860576,0.9762769000305657,13.61991220631613,325.7362596683858,325.34,325.29321316792004,4998.65,121.4649999999994,930
aapl_real,0,TWAP,30,35.50614635251402,6766.268766822005,6768.725166822005,134.39944144241608,2.4564,1210.0142650174287,0.8378895682083604,18.856320149788953,326.14597510621326,325.015,325.5321412787135,4912.8,950.502500000001,960
aapl_real,0,TWAP,31,-0.8823784914053071,-98.51937609303104,-96.88407609303104,52.01848211718216,1.6353,155.35542138509956,0.9555600029800989,7.199030235985718,326.13237669006355,326.21,325.8977619058835,3270.6,152.10500000000047,990
aapl_real,0,TWAP,32,21.496956080100322,2667.3476338713094,2669.2506088713094,69.16627795590183,1.902975,8.819645577063735,0.9973421765850801,14.2578843870619,325.8485188949656,325.15,325.3845893093951,3805.95,10.142500000000354,1020
aapl_real,0,TWAP,33,20.31283127942683,2437.4479283617793,2439.2894796117794,47.227888887365246,1.84155125,0.0,1.0,10.097288457052297,326.4617920430838,325.8,326.1324866637778,3683.1025,0.0,1050
aapl_real,0,TWAP,34,-17.54864320521249,-1826.272155554499,-1824.678008054499,50.29483681831349,1.5941475,0.0,1.0,7.843665145057226,325.8371947371387,326.41,325.581819260379,3188.295,0.0,1080
aapl_real,0,TWAP,35,31.37989013179309,3469.124826506927,3470.827310256927,48.90515566294248,1.70248375,0.0,1.0,10.63229089210498,325.6988422727991,324.68,325.35291758656155,3404.9675,0.0,1110
aapl_real,0,TWAP,36,-1.137138535335757,-132.174817289056,-130.389806039056,45.804204291772,1.7850112500000004,0.0,1.0,12.424286291588906,325.54797647499726,325.585,325.1440082505473,3570.0225000000005,0.0,1140
aapl_real,0,TWAP,37,52.31921779162806,9508.76463725906,9511.56390350906,374.85699269741303,2.79926625,0.0,1.0,12.414555477184471,326.32843876716964,324.63,325.9238188341444,5598.5325,0.0,1170
aapl_real,0,TWAP,38,74.75436682550277,18196.617119757277,18200.349048507276,295.2803402336613,3.7319287499999994,0.0,0.9999999999999999,3.6691282655481516,328.5679641652801,326.13,328.4474525820785,7463.857499999999,0.0,1200
aapl_real,0,TWAP,39,-31.377978877600196,-7642.513656209219,-7638.998331209219,267.3146640429799,3.515325,756.6172605167595,0.9534820406290908,1.5149477935044138,329.1203549932473,330.315,329.07050253007577,7030.65,343.00749999999954,1230
aapl_real,0,TWAP,40,42.968948311317675,9246.654824796507,9249.925248546508,265.5589949407004,3.2704237500000004,0.0,1.0,17.027644894882382,330.41367839944235,329.0,329.85201809624203,6540.847500000001,0.0,1260
aapl_real,0,TWAP,41,10.38009738029153,2058.3101574154684,2061.0072574154683,155.18989403336775,2.6971,43.04996340823763,0.8972519144282288,13.508124219945715,330.20859760372383,329.835,329.7631494451373,5394.2,617.7124999999999,1290
aapl_real,0,TWAP,42,23.541468747039193,3643.557314026437,3645.8655890264367,111.79850997167331,2.308275,32.35693294399085,0.9835515488132638,16.591314724002952,330.5222292363523,329.74,329.97475773070363,4616.55,77.2049999999993,1320
aapl_real,0,TWAP,43,-0.23224465163771887,-25.304396457024858,-23.681421457024857,73.341673515266,1.622975,58.13892284885913,0.9833262142569349,9.651461591275872,330.0442930977662,330.07,329.72605925810893,3245.95,55.04000000000019,1350
aapl_real,0,TWAP,44,-5.377794808761751,-499.0474513044934,-497.7379263044934,51.186098984361344,1.309525,219.82531968549566,0.9285007781673539,22.44067427291756,328.71052155514786,328.985,327.9745246074947,2619.05,201.6799999999999,1380
aapl_real,0,TWAP,45,-7.833617168527893,-632.2018674795794,-630.9708024795794,40.4004062201195,1.231065,0.0,1.0,8.050892467876045,327.52322969644996,327.78,327.2597563856775,2462.13,0.0,1410
aapl_real,0,TWAP,46,11.966752447964044,1034.6156185997033,1035.9369523497032,37.604992986711856,1.32133375,0.0,1.0,10.863716162848359,327.55150427308763,327.16,327.19604777382557,2642.6675,0.0,1440
aapl_real,0,TWAP,47,5.827929953880763,527.1568685377722,528.5395272877722,32.68779702418802,1.38265875,0.0,1.0,11.369246355645288,327.2906315887915,327.1,326.9189493814069,2765.3175,0.0,1470
aapl_real,0,TWAP,48,23.88636877956416,2571.167208489889,2572.812299739889,45.47001131626391,1.64509125,0.0,1.0,13.95733478221643,327.9414664409922,327.16,327.48438552052636,3290.1825,0.0,1500
aapl_real,0,TWAP,49,19.968572327311563,2163.571577181955,2165.225303431955,36.72167991441886,1.65372625,0.0,1.0,6.362166268643871,328.2441504608704,327.59,328.0354488541085,3307.4525000000003,0.0,1530
aapl_real,0,TWAP,50,-87.89678439577672,-13863.929898501876,-13861.526728501876,225.75201087575428,2.4031700000000003,0.0,1.0,0.25566572234711105,325.2854912264838,328.17,325.2771750040928,4806.34,0.0,1560
