scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
liquidity_shock,2024,VWAP,8,33.732627566534255,10391.493022769386,10401.970965905359,154.75643515472242,10.477943135973053,0.0,0.9999999999999998,24.123145880266698,147.49736781820727,147.0014931561711,147.14241402633408,20955.886271946107,0.0,4920
liquidity_shock,2024,VWAP,9,13.898484231980634,5966.543055019858,5981.073410168446,245.20944923075677,14.530355148587226,0.0,0.9999999999999997,23.107263456523278,147.9286519300683,147.72333888045577,147.58761733440164,29060.710297174453,0.0,5010
liquidity_shock,2024,VWAP,10,56.30714456887346,31175.53852674664,31194.30552966019,350.7950910280195,18.76700291354736,0.0,1.0000000000000002,35.80320499318899,148.3419803035862,147.51138581094506,147.8127632373067,37534.00582709471,0.0,5100
liquidity_shock,2024,VWAP,11,66.63685718392131,27107.309844182135,27121.02220791978,265.38732453442327,13.712363737647735,0.0,0.9999999999999998,30.708174766566035,149.31862958256366,148.33020372241242,148.86150307731248,27424.72747529547,0.0,5190
liquidity_shock,2024,VWAP,12,27.648850215215948,10307.981091226775,10320.495558122657,217.2766583834129,12.514466895882357,0.0,0.9999999999999999,28.61394153209813,149.36653464587758,148.95469204894607,148.94035757752826,25028.933791764714,0.0,5280
liquidity_shock,2024,VWAP,13,103.51166811861485,41265.73176621398,41279.082278621514,191.65534603362124,13.350512407531447,0.0,1.0000000000000004,22.96882774063744,150.8497728019338,149.30429909626034,150.5040825672588,26701.02481506289,0.0,5370
liquidity_shock,2024,VWAP,14,23.43286513800918,13256.122909145184,13274.841370569351,245.6725211702326,18.718461424167216,0.0,1.0000000000000004,35.44294047089821,151.46331946700167,151.10922725266963,150.92838489089598,37436.922848334434,0.0,5460
liquidity_shock,2024,VWAP,15,30.08856727978801,11105.541892009662,11117.780223477057,127.74249910893508,12.238331467394428,0.0,1.0000000000000004,30.969872824229288,151.24840616287474,150.7946865556882,150.7814379670653,24476.662934788856,0.0,5550
liquidity_shock,2024,VWAP,16,33.627293138614725,10129.595869869449,10139.60022311352,100.00227580649059,10.004353244071769,0.0,1.0,26.42347861365987,151.05641053831178,150.5501511318943,150.658318851697,20008.70648814354,0.0,5640
liquidity_shock,2024,VWAP,17,13.877998946041918,4947.4970829661015,4959.310034928626,188.88837126420825,11.812951962524147,0.0,0.9999999999999996,22.452823170544832,151.10281635290283,150.89340649926666,150.76430791829094,23625.903925048293,0.0,5730
liquidity_shock,2024,VWAP,18,30.138607015911138,14809.651630472146,14825.963433750323,270.5623099325795,16.311803278176633,0.0,0.9999999999999998,24.770019826166806,151.0764011440634,150.62244607306624,150.7031092436803,32623.60655635326,0.0,5820
liquidity_shock,2024,VWAP,19,19.984631350511982,10750.419402107076,10768.275048132695,359.9893301878433,17.855646025618064,0.0,0.9999999999999998,35.11263906418399,150.93527769461627,150.6342407176656,150.40715846782126,35711.29205123613,0.0,5910
